id,name,synonym_names,taggings_count,name_with_ancestry
170192,graduation,"[""Commencement""]",14,graduation
170196,parents,"[""parent""]",15,parents
170201,Dr. Hitt,"[""President Hitt"", ""John C. Hitt"", ""John Hitt""]",60,Dr. Hitt
170204,ceremony,[],23,ceremony
170206,President Hitt,"[""Dr. Hitt"", ""John C. Hitt"", ""John Hitt""]",0,President Hitt
170210,Haines City,[],58,Haines City
170211,IronMan,[],58,IronMan
170212,Sports,[],183,Sports
170213,Race,[],70,Race
170214,Running,[],70,Running
170215,Swimming,[],60,Swimming
170221,Color Run,[],15,Color Run
170223,campus beauty,"[""campus""]",533,campus beauty
170224,library,"[""John C. Hitt Library""]",63,library
170226,fountain,[],105,fountain
170234,students,"[""student""]",2332,students
170237,John C. Hitt Library,"[""library""]",17,John C. Hitt Library
170242,outside,[],14,outside
170272,Disney,[],90,Disney
170273,FIesta Bowl,[],404,FIesta Bowl
170274,fans,"[""fan""]",645,fans
170275,Parade,[],66,Parade
170276,Tostitos,[],44,Tostitos
170277,UCF Disney Parade,[],44,UCF Disney Parade
170278,Disney Parade,[],9,Disney Parade
170279,UCF Knights,[],11,UCF Knights
170281,Walt Disney World,[],9,Walt Disney World
170282,Pegasus,[],229,Pegasus
170283,Student Union,[],323,Student Union
170286,boardwalk,[],1,boardwalk
170290,brick,[],3,brick
170292,Projection,[],49,Projection
170293,shadow,[],3,shadow
170335,Singing,[],18,Singing
170336,student life,[],1841,student life
170337,Humans of UCF,[],2,Humans of UCF
170338,Knights of UCF,[],127,Knights of UCF
170340,student portrait,"[""Student Portraits""]",2,student portrait
170341,Guitar,[],12,Guitar
170342,Portrait,[],92,Portrait
170350,music,[],438,music
170351,arts,[],498,arts
170352,piano,[],13,piano
170353,Teaching Academy,[],210,Teaching Academy
170358,Band,[],20,Band
170359,drums,[],21,drums
170360,practice,[],76,practice
170363,Longboard,"[""skateboard""]",28,Longboard
170365,Jazz,[],52,Jazz
170366,saxaphone,[],6,saxaphone
170417,alumni,[],414,alumni
170418,Arena,[],209,Arena
170421,Football,[],161,Football
170422,Knightro,[],902,Knightro
170423,Knights,[],11,Knights
170426,Pep rally,[],86,Pep rally
170427,Rally,[],69,Rally
170471,ACE,[],58,ACE
170472,ACE Day,[],58,ACE Day
170473,ACE Day UCF,[],55,ACE Day UCF
170474,Children,[],409,Children
170475,Education,[],173,Education
170477,Learning,[],12,Learning
170478,Middle School,[],58,Middle School
170479,Tour,[],167,Tour
170480,bio,[],10,bio
170481,biology,[],279,biology
170482,skull,[],11,skull
170483,Event,[],197,Event
170485,UCF Ace Day,[],3,UCF Ace Day
170486,Spirit Splash,[],1197,Spirit Splash
170497,Symphony,[],55,Symphony
170632,Knight,[],5,Knight
170638,Fairwinds Alumni Center,[],24,Fairwinds Alumni Center
170639,Millican Hall,[],92,Millican Hall
170640,statue,[],91,statue
170643,Millican Statue,[],12,Millican Statue
170645,2013,[],1117,2013
170646,Panoramic,[],14,Panoramic
170647,CFE Arena,[],68,CFE Arena
170650,Knight's Plaza,[],2,Knight's Plaza
170651,Classroom 1,"[""Classroom Building I"", ""Classroom I"", ""Classroom One"", ""CB1""]",0,Classroom 1
170652,Classroom 2,"[""Classroom II"", ""Classroom Two"", ""Classroom Building II"", ""CB2""]",0,Classroom 2
170653,Nature,[],128,Nature
170654,Window,[],4,Window
170657,sunset,[],4,sunset
170659,classroom,[],389,classroom
170669,pegasus seal,[],29,pegasus seal
170693,books,[],24,books
170694,reading,[],14,reading
170695,studying,"[""study""]",414,studying
170696,study,"[""studying""]",0,study
170702,CREOL,[],209,CREOL
170703,optics,[],42,optics
170704,photonics,[],10,photonics
170707,lasers,"[""laser""]",189,lasers
170708,laser,"[""lasers""]",0,laser
170709,research,[],669,research
170743,ROTC,[],151,ROTC
170749,chip,[],1,chip
170854,Burnett Honors College,[],168,Burnett Honors College
170856,Honors College,[],10,Honors College
170857,Gym,[],20,Gym
170858,Recreation and Wellness Center,"[""RWC""]",307,Recreation and Wellness Center
170859,fitness,[],35,fitness
170860,health,[],49,health
170861,rock climbing,[],50,rock climbing
170862,Leisure Pool,[],51,Leisure Pool
170870,Flying Horse,[],29,Flying Horse
170871,Open House,[],43,Open House
170872,Pegasus Magazine,[],1069,Pegasus Magazine
170873,concert,[],230,concert
170874,jazz concert,[],14,jazz concert
170876,Health Expo 2013,[],17,Health Expo 2013
170877,nursing,[],674,nursing
170878,Pegasus Ballroom,[],49,Pegasus Ballroom
170879,flu shots,[],17,flu shots
170936,garden,"[""gardening""]",50,garden
170937,gardening,"[""garden""]",39,gardening
170955,Lake Claire,[],45,Lake Claire
170958,Sky,[],21,Sky
170960,Summer,[],211,Summer
170964,canoe,"[""kayak""]",30,canoe
170965,kayak,"[""canoe""]",6,kayak
170976,Washington Center,[],2,Washington Center
170994,Bubble,[],2,Bubble
170995,bubbles,[],2,bubbles
171002,bat homes,"[""bat home""]",1,bat homes
171008,woodworking,[],7,woodworking
171018,sunny,[],2,sunny
171019,Chalk,[],18,Chalk
171025,math,"[""mathematics""]",14,math
171026,mathematics,"[""math""]",0,mathematics
171030,Trees,[],12,Trees
171031,Athletics,[],312,Athletics
171032,Track,[],17,Track
171035,calculate,[],2,calculate
171036,laptops,[],58,laptops
171037,tiltshift,[],2,tiltshift
171060,bikes,"[""bike"", ""bicycle"", ""bicycles""]",98,bikes
171064,skateboard,"[""Longboard"", ""skate""]",14,skateboard
171066,class,[],23,class
171068,film,[],6,film
171072,Engineering Building,[],16,Engineering Building
171073,bike,"[""bikes"", ""bicycle"", ""bicycles""]",15,bike
171077,travel,[],27,travel
171080,IDEAS,[],86,IDEAS
171089,fashion,[],11,fashion
171095,transportation,[],97,transportation
171096,yoga,[],13,yoga
171100,outdoors,[],25,outdoors
171110,Admissions,[],408,Admissions
171111,Classroom II,"[""Classroom 2"", ""Classroom Two"", ""Classroom Building II"", ""CB2""]",85,Classroom II
171112,Viewbook,[],1531,Viewbook
171120,Science,[],152,Science
171209,soccer,[],2,soccer
171210,UCF Athletics,[],35,UCF Athletics
171212,Citronuat Baseball Uniforms,[],4,Citronuat Baseball Uniforms
171213,Citronuat,[],4,Citronuat
171214,Baseball,[],10,Baseball
171216,Football Cover,[],2,Football Cover
171218,track and field,"[""UCF Track""]",21,track and field
171222,UCF Football,[],4388,UCF Football
171229,COM,[],183,COM
171230,College of Medicine,[],770,College of Medicine
171233,2010,[],123,2010
171234,Engineering center,[],12,Engineering center
171235,Harris Engineering,"[""Harris Engineering Center"", ""Harris Corporation Engineering Center""]",0,Harris Engineering
171236,night,[],21,night
171237,nightscape,[],7,nightscape
171242,College of Engineering,[],163,College of Engineering
171243,Engineering,[],1079,Engineering
171247,COHPA,"[""hpa""]",30,COHPA
171248,College of Health and Public Affairs,[],42,College of Health and Public Affairs
171249,Health and public Affairs,"[""hpa""]",24,Health and public Affairs
171250,hpa,"[""COHPA"", ""Health and public Affairs""]",14,hpa
171251,John T. Washington Center,[],8,John T. Washington Center
171252,architecture,[],14,architecture
171254,juggling,[],4,juggling
171255,Mentor,[],24,Mentor
171257,one on one,[],15,one on one
171258,welcome center,"[""Duke Energy Welcome Center""]",31,welcome center
171288,Womens,[],5,Womens
171289,Coach,[],18,Coach
171293,hammocks,"[""hammock""]",15,hammocks
171296,stars,[],27,stars
171299,anatomy,[],68,anatomy
171300,cafe,[],2,cafe
171301,Mathematical Sciences,[],51,Mathematical Sciences
171302,Sciences,[],57,Sciences
171304,physics,[],114,physics
171306,Psychology,[],19,Psychology
171308,Viewbook* Admissions,[],64,Viewbook* Admissions
171311,Knights Plaza,[],21,Knights Plaza
171313,Pharmacy,[],10,Pharmacy
171318,jumping,[],1,jumping
171319,radio,[],5,radio
171320,television,[],49,television
171321,program,[],15,program
171322,degree,[],4,degree
171323,Knightly News,[],5,Knightly News
171324,Performing Arts,[],392,Performing Arts
171325,Performance,[],33,Performance
171326,Academics,[],395,Academics
171327,Pegasus Health,[],107,Pegasus Health
171328,medical,[],263,medical
171329,doctors,[],100,doctors
171331,Ballet,[],187,Ballet
171507,stage,"[""main stage""]",183,stage
171517,Rosen College,"[""Rosen"", ""Rosen College of Hospitality Management""]",293,Rosen College
171518,off campus,[],75,off campus
171528,instruments,[],33,instruments
171534,Biomedical,[],19,Biomedical
171535,lab,"[""labs""]",467,lab
171536,Saisathya Thanigachalam,[],3,Saisathya Thanigachalam
171537,Saleh Naser,[],3,Saleh Naser
171538,Sammer Elwasila,[],3,Sammer Elwasila
171539,Joe LaViola,[],11,Joe LaViola
171540,Math Sketch Pad,[],13,Math Sketch Pad
171541,Robot,[],14,Robot
171542,Robot Arm,[],4,Robot Arm
171543,Lego,[],1,Lego
171546,Testing motion with the touch pad,[],3,Testing motion with the touch pad
171548,teacher,[],31,teacher
171557,virtual classroom,[],41,virtual classroom
171653,trophy,[],5,trophy
171654,interview,[],25,interview
171946,Student Portraits,"[""student portrait""]",1,Student Portraits
171947,art,[],523,art
171948,campus,"[""campus beauty""]",550,campus
171951,regional campus,[],466,regional campus
171952,Rosen,"[""Rosen College"", ""Rosen College of Hospitality Management""]",293,Rosen
175776,undergraduate admissions,[],21,undergraduate admissions
175778,UCF Admissions,[],2,UCF Admissions
175781,welcome center offices,[],2,welcome center offices
175782,faculty,"[""professor""]",454,faculty
175783,staff,[],83,staff
175787,Housing,"[""dorms"", ""dormitory"", ""campus living"", ""Housing and Residence Life""]",1067,Housing
175788,dorms,"[""Housing"", ""dormitory""]",128,dorms
175789,dormitory,"[""Housing"", ""dorms""]",107,dormitory
175790,campus living,"[""Housing""]",39,campus living
175791,2012,[],508,2012
175792,Hercules Community,"[""hercules""]",58,Hercules Community
175793,Move In Day,"[""Move-in"", ""Move in""]",334,Move In Day
175794,Move-in,"[""Move In Day"", ""Move in""]",113,Move-in
175795,Nike Community,"[""nike""]",57,Nike Community
175797,Libra Community,[],59,Libra Community
175798,parent,"[""parents""]",0,parent
175806,Towers at Knights Plaza,"[""Towers""]",33,Towers at Knights Plaza
175807,Move in,"[""Move In Day"", ""Move-in""]",174,Move in
175809,Academic Village,[],22,Academic Village
175810,Towers,"[""Towers at Knights Plaza""]",47,Towers
175813,volunteer,[],18,volunteer
175983,Nicholson,[],3,Nicholson
175985,Alex Cole,[],4,Alex Cole
175987,biomedical sciences,[],26,biomedical sciences
175988,professor,"[""faculty""]",439,professor
175989,biomedicine,[],4,biomedicine
175990,LT Bradley Miles,[],9,LT Bradley Miles
175991,Navy,[],82,Navy
175993,fighter,[],9,fighter
175994,flyover,[],13,flyover
175995,jet,[],9,jet
175997,NASCAR,[],7,NASCAR
175998,Ryan Rust,[],7,Ryan Rust
176000,race car,[],7,race car
176118,Henry Daniell,[],16,Henry Daniell
176120,CHAMPS,[],24,CHAMPS
176121,Center of Excellence,[],24,Center of Excellence
176122,Coastal Hydroscience Analysis Modeling and Predictive Simulation,[],24,Coastal Hydroscience Analysis Modeling and Predictive Simulation
176123,Scott Hagen,[],24,Scott Hagen
176124,hydrologist,[],24,hydrologist
176125,climate change,[],24,climate change
176126,hydroscience,[],24,hydroscience
176127,predictive,[],24,predictive
176128,simulation,[],51,simulation
176129,simulations,[],24,simulations
176131,saxophone,[],9,saxophone
176132,Words With Friends,[],9,Words With Friends
176133,david bettner,[],9,david bettner
176134,entrepreneur,[],100,entrepreneur
176135,Keith Clanton,[],3,Keith Clanton
176137,athletes,"[""athlete""]",3,athletes
176138,basketball,[],47,basketball
176139,editorial,[],177,editorial
176140,student athlete,[],13,student athlete
176141,UCF Marketing,"[""UCF Marketing and Communications""]",12,UCF Marketing
176142,Burnett School of Biomedical Sciences,[],7,Burnett School of Biomedical Sciences
176145,Sampath Parthasarathy,[],7,Sampath Parthasarathy
176146,sesame oil,[],3,sesame oil
176148,FIFA World Cup,[],17,FIFA World Cup
176149,GER,[],17,GER
176150,US vs Germany,[],17,US vs Germany
176151,USA,[],28,USA
176152,USA versus GER,[],17,USA versus GER
176153,World Cup viewing,[],17,World Cup viewing
176154,College of Sciences,[],430,College of Sciences
176155,Dan Britt,"[""Daniel Britt""]",26,Dan Britt
176160,Clay Newbill,[],5,Clay Newbill
176165,Ben Patz,[],5,Ben Patz
176166,Charles Townes,[],5,Charles Townes
176167,Laser Institute,[],5,Laser Institute
176168,Dave Norvell,[],5,Dave Norvell
176170,UCF energy,[],5,UCF energy
176174,Community Relations,[],8,Community Relations
176177,Diane Trees,[],6,Diane Trees
176180,dr. wilfried iskat,[],8,dr. wilfried iskat
176181,Linda Walters,[],14,Linda Walters
176182,plants,[],49,plants
176184,Diane Chase,[],11,Diane Chase
176186,mayans,[],6,mayans
176187,John C. Hitt,"[""Dr. Hitt"", ""President Hitt"", ""John Hitt""]",789,John C. Hitt
176188,portraits,[],257,portraits
176189,dean,[],205,dean
176190,John Hitt,"[""Dr. Hitt"", ""President Hitt"", ""John C. Hitt""]",1,John Hitt
176250,2008,[],79,2008
176258,Provost,[],39,Provost
176259,Dale Whittaker,[],942,Dale Whittaker
176260,vice president,[],55,vice president
176370,Stella Sung,[],14,Stella Sung
176371,Center for Emerging Media,[],105,Center for Emerging Media
176372,Sung,[],14,Sung
176373,costus efthimiou,[],6,costus efthimiou
176375,better together,[],64,better together
176376,light painting,[],6,light painting
176377,Christopher Frye,[],9,Christopher Frye
176378,jordan stroman,[],11,jordan stroman
176380,bodhi,[],28,bodhi
176381,puppy,[],62,puppy
176382,dog,"[""dogs""]",24,dog
176383,therapy,[],181,therapy
176384,counseling,[],30,counseling
176385,support,[],36,support
176386,Joshua Colwell,"[""Josh Colwell""]",14,Joshua Colwell
176387,planetary scientist,[],4,planetary scientist
176388,florida space institute,[],4,florida space institute
176484,doctor,[],62,doctor
176485,health care,[],47,health care
176486,programs,[],21,programs
176502,Communications,[],70,Communications
176503,Nicholson School of Communication and Media,[],102,Nicholson School of Communication and Media
176504,TV,[],24,TV
176539,College of Education,[],137,College of Education
176546,TeachLive,[],60,TeachLive
176547,Virtual,[],10,Virtual
176558,Nano,[],10,Nano
176576,painting,[],85,painting
176577,Printmaking,[],25,Printmaking
176602,UCF Women's Volleyball,[],124,UCF Women's Volleyball
176603,C-USA,[],11,C-USA
176604,Central,[],11,Central
176605,Confrence,[],11,Confrence
176606,D1,[],11,D1
176607,Florida,[],15,Florida
176608,NCAA,[],15,NCAA
176609,Ser#425803,[],5,Ser#425803
176611,_1RG0275.CR2,[],1,_1RG0275.CR2
176612,independent,[],6,independent
176613,meac,[],11,meac
176614,mens,[],6,mens
176615,of,[],11,of
176616,savannah,[],6,savannah
176617,state,[],6,state
176618,tigers,[],6,tigers
176619,zcsm,[],11,zcsm
176620,zncaa,[],11,zncaa
176621,zncaabaseball,[],6,zncaabaseball
176622,_1RG0297.CR2,[],1,_1RG0297.CR2
176624,Ser#429624,[],6,Ser#429624
176626,cookman,[],5,cookman
176627,mideast,[],5,mideast
176628,wildcats,[],5,wildcats
176629,zncaabasketball,[],5,zncaabasketball
176636,_1RG0272.CR2,[],1,_1RG0272.CR2
176637,RTG20091120 0095.cr2,[],1,RTG20091120 0095.cr2
176638,RTG20091120 0237.cr2,[],1,RTG20091120 0237.cr2
176692,Daytona,[],35,Daytona
176693,Daytona State College,[],35,Daytona State College
176701,Lake Mary,[],69,Lake Mary
176702,Sanford/Lake Mary Campus,[],45,Sanford/Lake Mary Campus
176703,Sanford Lake Mary,[],69,Sanford Lake Mary
176704,Direct Connect to UCF,"[""direct connect""]",353,Direct Connect to UCF
176705,Orlando,[],167,Orlando
176706,Valencia Campus,[],201,Valencia Campus
176707,Valencia College,[],238,Valencia College
176708,Valencia West,[],138,Valencia West
176710,Brevard Community College,[],74,Brevard Community College
176711,Cocoa,[],74,Cocoa
176712,Eastern Florida State College,[],74,Eastern Florida State College
176713,Cocoa Campus,[],64,Cocoa Campus
176714,Clermont,[],95,Clermont
176715,Lake Sumter,[],95,Lake Sumter
176716,Lake Sumter South Lake,[],95,Lake Sumter South Lake
176717,Lake Sumter State College,[],95,Lake Sumter State College
176718,South Lake,[],95,South Lake
176719,Osceola,[],99,Osceola
176720,Valencia Osceola,[],100,Valencia Osceola
177223,Pride,[],102,Pride
177226,Sarah Goldman,[],17,Sarah Goldman
177228,Truck simulator,[],7,Truck simulator
177229,video game,[],16,video game
177230,touch screen,[],8,touch screen
177231,Harris Rosen,[],27,Harris Rosen
177235,Donor,[],6,Donor
177236,Tangelo Park Elementary,[],6,Tangelo Park Elementary
177237,philanthropy,[],6,philanthropy
177238,field,[],7,field
177239,sprint,[],7,sprint
177246,Fiea 2012,[],14,Fiea 2012
177247,motion capture,[],11,motion capture
177248,artist,"[""artists""]",6,artist
177249,Design,[],6,Design
177258,PAC,[],13,PAC
177261,international,[],15,international
177262,Business Administration,[],58,Business Administration
177263,COB,[],202,COB
177264,College of Business,[],660,College of Business
177270,Officer,[],128,Officer
177271,Police,[],251,Police
177272,Service,[],103,Service
177273,University Police,[],69,University Police
177286,Tom Cavanagh,[],11,Tom Cavanagh
177287,Thomas Cavanagh,[],11,Thomas Cavanagh
177291,Peter Panousis,[],4,Peter Panousis
177296,Coach O'Leary,[],6,Coach O'Leary
177316,Celebration,[],49,Celebration
177317,Gala,[],76,Gala
177318,UCF 50,[],6,UCF 50
177319,UCF 50th,[],46,UCF 50th
177325,David Hagan,[],11,David Hagan
177330,Medicine,[],2,Medicine
177334,Bio Engineering,[],11,Bio Engineering
177335,computer science,"[""computer sciences""]",68,computer science
177336,Shaojie Zhang,[],11,Shaojie Zhang
177337,food,[],7,food
177339,James Hickman,[],13,James Hickman
177340,NanoScience,[],29,NanoScience
177346,Kerstin Hamann,[],12,Kerstin Hamann
177351,food network stars,[],5,food network stars
177355,american political science association,[],12,american political science association
177358,UCF PD,"[""UCFPD"", ""UCF Police Department""]",69,UCF PD
177359,protection,[],69,protection
177360,uniform,[],69,uniform
177371,Linda Gooch,[],19,Linda Gooch
177375,Martha Hitt,[],93,Martha Hitt
177383,Nick Pieschal,[],6,Nick Pieschal
177384,Fox 35,[],17,Fox 35
177385,Fox 35 2013,[],17,Fox 35 2013
177386,"Fox 36 ""Good Morning""",[],17,"Fox 36 ""Good Morning"""
177387,Morning Show,[],17,Morning Show
177388,t.v. show,[],17,t.v. show
177389,good day,[],17,good day
177390,news,[],17,news
177393,Equipment Manager,[],7,Equipment Manager
177394,Robert Jones,[],7,Robert Jones
177396,"Sanford ""Bucky"" Boaz",[],8,"Sanford ""Bucky"" Boaz"
177399,Light Up UCF,[],204,Light Up UCF
177400,Ferris Wheel,[],42,Ferris Wheel
177403,Scott Anes,[],11,Scott Anes
177405,squad,[],7,squad
177406,Athletic Director,[],41,Athletic Director
177407,Big East,[],8,Big East
177408,NYC,[],8,NYC
177409,New York,[],8,New York
177410,Todd Stansbury,[],26,Todd Stansbury
177412,Enrique Puig,[],7,Enrique Puig
177414,UCF Today,[],101,UCF Today
177417,Wayne Jackson,[],16,Wayne Jackson
177423,UCF Women's Tennis,[],36,UCF Women's Tennis
177427,UCF Men's Soccer,[],15,UCF Men's Soccer
177428,UCF vs UF,[],137,UCF vs UF
177495,All Knight Study,[],22,All Knight Study
177496,tutoring,[],31,tutoring
177498,boats,[],13,boats
177499,Arena Football,[],9,Arena Football
177500,Blake Bortles,[],12,Blake Bortles
177501,coin toss,[],8,coin toss
177502,LA Kiss,[],8,LA Kiss
177503,Orlando Predators,[],9,Orlando Predators
177509,Summer Commencement 2013,[],6,Summer Commencement 2013
177510,Events,[],45,Events
177512,Pumpkin Palooza,[],30,Pumpkin Palooza
177513,Pumpkins,[],25,Pumpkins
177514,Homecoming 2007,[],18,Homecoming 2007
177516,Knight Unveiling,[],18,Knight Unveiling
177517,2007,[],460,2007
177518,reveal,[],18,reveal
177519,unveiling,[],83,unveiling
177520,Bright House Stadium,"[""Bright House Networks Stadium"", ""Spectrum Stadium""]",0,Bright House Stadium
177658,obama,[],38,obama
177659,campaign,[],13,campaign
177660,presidential election,[],13,presidential election
177661,democrat,[],29,democrat
177663,barack,[],13,barack
177664,change,[],13,change
177665,homecoming,"[""ucfhc"", ""UCF homecoming 2017""]",535,homecoming
177667,tailgating,[],663,tailgating
177670,Black and Gold Gala 2007,[],9,Black and Gold Gala 2007
177671,Gala                   2007,[],7,Gala                   2007
177674,dinner,[],8,dinner
177677,opening,[],124,opening
177678,Deborah German,"[""Dr. German"", ""Dean German"", ""Deb German""]",87,Deborah German
177759,catherine davies,[],11,catherine davies
177760,foundation,[],17,foundation
177761,cristina calvet-harrold,[],6,cristina calvet-harrold
177762,sarina amin,[],3,sarina amin
177807,show,[],135,show
177810,New Found Glory,[],1,New Found Glory
177811,Paramore,[],3,Paramore
177813,Ciara,[],2,Ciara
177814,Elton John,[],5,Elton John
177815,LMFAO,[],2,LMFAO
177816,Radio City Rockettes,[],4,Radio City Rockettes
177817,Dolly Parton,[],3,Dolly Parton
177819,Michael Buble,[],2,Michael Buble
177820,Alan Jackson,[],2,Alan Jackson
177821,globetrotters,[],4,globetrotters
177822,ludacris,[],28,ludacris
177823,Corey Smith,[],1,Corey Smith
177824,Stone Temple Pilots,[],2,Stone Temple Pilots
177825,Soulja Boy,[],2,Soulja Boy
177827,Bill Clinton,[],34,Bill Clinton
177829,Art Gallery,[],25,Art Gallery
177831,College of Arts and Humanities,"[""CAH""]",1487,College of Arts and Humanities
177833,Blue man group 2009,[],11,Blue man group 2009
177835,Blue Man Group,[],245,Blue Man Group
177836,COM Opening Event,[],16,COM Opening Event
177841,White Coat Ceremony,[],57,White Coat Ceremony
177844,Green Waves,[],57,Green Waves
177846,Memory Mall,[],281,Memory Mall
177847,Haiti,[],29,Haiti
177848,Haiti 2010,[],17,Haiti 2010
177849,Hope for Haiti 2010,[],18,Hope for Haiti 2010
177850,hope for haiti,[],29,hope for haiti
177851,haitian disaster,[],29,haitian disaster
177852,fundraiser,[],29,fundraiser
177853,relief,[],29,relief
177854,Haiti Vigil,[],12,Haiti Vigil
177855,Hope Vigil 2010,[],12,Hope Vigil 2010
177856,Hope for Haiti Vigil 2010,[],12,Hope for Haiti Vigil 2010
177857,candle,[],12,candle
177858,vigil,[],226,vigil
177859,candlelight,[],12,candlelight
177860,jazz 2009,[],32,jazz 2009
177861,jazzfest,[],32,jazzfest
177863,student jazz,[],32,student jazz
177864,jazz fest,[],71,jazz fest
177865,2009,[],230,2009
178142,Charles Millican,"[""Dr. Millican""]",10,Charles Millican
178143,Millican Memorial,[],13,Millican Memorial
178145,memorial,[],19,memorial
178150,STEM,[],62,STEM
178151,camp,[],182,camp
178152,teaching,[],177,teaching
178153,kids,"[""kid""]",403,kids
178154,EA,[],16,EA
178160,Masters of the Tailgate,[],63,Masters of the Tailgate
178196,Marching Knights,"[""UCF Marching Knights""]",1056,Marching Knights
178212,UCF Reading Camp_Summer 09,[],10,UCF Reading Camp_Summer 09
178213,reading camp,[],10,reading camp
178217,veterans,[],76,veterans
178218,Veterans Commemorative Site Dedication,[],73,Veterans Commemorative Site Dedication
178220,commemorative,[],73,commemorative
178222,dedication,[],46,dedication
178223,U.S. Armed Forces,[],73,U.S. Armed Forces
178224,army,[],73,army
178225,flag,[],104,flag
178226,flag pole,[],73,flag pole
179063,Garden Day,[],38,Garden Day
179065,animals,"[""animal""]",21,animals
179066,Back to Nature 2011,[],8,Back to Nature 2011
179067,Back to NAture Event,[],8,Back to NAture Event
179069,UCF Nature,[],8,UCF Nature
179070,wildlife,[],24,wildlife
179071,rehabilitation,[],8,rehabilitation
179072,rescue,[],8,rescue
179073,veterinary,[],8,veterinary
179074,Block Party,[],29,Block Party
179075,games,[],29,games
179077,lake nona,[],22,lake nona
179080,Career Services Experiential Learning,[],7,Career Services Experiential Learning
179086,Pegasus Health 2011,[],18,Pegasus Health 2011
179087,Police Department,[],88,Police Department
179088,Governor,[],20,Governor
179089,Politics,[],8,Politics
179090,Rick Scott,[],12,Rick Scott
179091,Summer Research Academy,[],10,Summer Research Academy
179092,Summer Research Academy 2011,[],10,Summer Research Academy 2011
179093,ribbon cutting,[],126,ribbon cutting
179094,Technology Commons 2011,[],8,Technology Commons 2011
179095,technology,[],26,technology
179097,tech,[],8,tech
179098,WUCFTV 2011,[],12,WUCFTV 2011
179099,WUCTV Focus,[],12,WUCTV Focus
179100,focus breakfast 2011,[],12,focus breakfast 2011
179102,9-11,[],7,9-11
179103,911 memorial flags,[],7,911 memorial flags
179104,flags,[],47,flags
179105,rememberance,[],7,rememberance
179107,Book Festival,[],12,Book Festival
179108,undie classic 2012,[],16,undie classic 2012
179109,underwear,[],24,underwear
179110,5k,[],33,5k
179111,run,[],33,run
179112,undie run,[],24,undie run
179117,the good doctor,[],5,the good doctor
179119,former,[],11,former
179120,Obama Campaign 2012,[],3,Obama Campaign 2012
179121,speech,[],3,speech
179122,Forward,[],3,Forward
179126,20 years,[],43,20 years
179127,20th,[],43,20th
179128,Dr. Hitt 20th,[],13,Dr. Hitt 20th
179129,Commercial 2012,[],25,Commercial 2012
179130,ESPN,[],28,ESPN
179132,ESPN Commercial,[],37,ESPN Commercial
179133,Rent a pup,[],33,Rent a pup
179134,Rent a pup 2012,[],8,Rent a pup 2012
179135,Gates Foundation,[],180,Gates Foundation
179136,Grant Signing,[],8,Grant Signing
179137,virtual reality,"[""vr""]",62,virtual reality
179138,homecoming 2012,[],31,homecoming 2012
179139,Snoop Dogg,[],4,Snoop Dogg
179140,Cold War Kids,[],4,Cold War Kids
179142,horse,[],5,horse
179143,skit knight,[],126,skit knight
179144,student acts,[],87,student acts
179145,fraternity,[],116,fraternity
179146,sorority,[],116,sorority
179147,skits,[],87,skits
179150,tradition,[],78,tradition
179151,Knights Give Back 2012,[],20,Knights Give Back 2012
179152,volunteering,[],20,volunteering
179154,Al Harms,[],6,Al Harms
179156,Michael Reynolds,[],5,Michael Reynolds
179158,Challapalli Suryanarayana,[],10,Challapalli Suryanarayana
179159,Professor of Engineering,[],10,Professor of Engineering
179162,director of jazz,[],8,director of jazz
179163,jazz studies,[],8,jazz studies
179164,Jeff Rupert,[],38,Jeff Rupert
179165,Joanne Puglisi,[],17,Joanne Puglisi
179166,lockheed martin,[],9,lockheed martin
179167,f-35 simulation,[],9,f-35 simulation
179626,Adam West,[],2,Adam West
179627,Lecture,[],19,Lecture
179628,speaker,[],18,speaker
179629,speaking,[],2,speaking
179630,guest star,[],2,guest star
179631,batman,[],2,batman
179632,astronomy,[],29,astronomy
179633,star gazing,[],21,star gazing
179634,telescopes,[],23,telescopes
179635,viewing,[],21,viewing
179636,BlackStone,[],74,BlackStone
179637,Blackstone Launchpad,[],74,Blackstone Launchpad
179638,grant,[],68,grant
179639,Jim Atchison,[],11,Jim Atchison
179640,Marco Rubio,[],19,Marco Rubio
179641,senator,[],19,senator
179642,Stephen Schwarzman,[],15,Stephen Schwarzman
179677,Career Services,[],21,Career Services
179678,Career Services Building,[],1,Career Services Building
179679,Experiential Learning,[],7,Experiential Learning
179680,CSEL,[],41,CSEL
179682,experiantal learning,[],20,experiantal learning
179683,Career Services & Experiential Learning,[],8,Career Services & Experiential Learning
179687,downtown,[],149,downtown
179688,FIEA,[],49,FIEA
179689,Florida Interactive Entertainment Academy,[],10,Florida Interactive Entertainment Academy
179691,Carribean Art Gallery 2013,[],17,Carribean Art Gallery 2013
179692,caribbean,[],17,caribbean
179693,gallery,[],63,gallery
179697,Quidam,[],36,Quidam
179698,Cirque Du Soleil,[],36,Cirque Du Soleil
179700,Classroom Two,"[""Classroom 2"", ""Classroom II"", ""Classroom Building II"", ""CB2""]",0,Classroom Two
179701,opening ceremony,[],60,opening ceremony
179816,Accreditation,[],22,Accreditation
179817,full accreditation,[],22,full accreditation
179820,first class,[],9,first class
179821,Florida Hospital,[],103,Florida Hospital
